200.656	13.574	4.25854	232.038	11.784	5.91405
-50.858	15.489	6.00904	-54.319	12.429	14.55646
236.612	13.733	16.71906	-130.996	13.354	4.53121
-239.782	11.752	5.61284	240.72	11.819	5.28467
-336.937	14.322	19.00576	-343.283	14.462	3.65068
-27.124	13.03	7.49043	-308.217	11.571	7.34603
66.741	14.681	4.54231	-145.136	12.273	7.62608
-2.111	13.311	11.91383	-102.869	12.23	8.70078
293.781	12.614	10.51755	326.308	15.17	4.729
177.039	13.976	12.85891	-17.38	12.329	13.97693
134.405	14.524	7.41856	311.901	11.916	12.20999
57.577	14.711	15.34855	-203.941	13.834	16.48835
-263.268	15.456	11.43402	72.16	13.571	8.99251
174.747	12.589	11.40962	-195.856	13.086	9.94067
47.587	12.285	7.72506	-68.779	15.329	9.58255
144.708	14.862	13.22875	299.344	13.023	19.42086
283.114	12.252	19.6811	-336.735	15.206	11.6388
104.642	13.154	11.06675	277.999	14.273	5.96266
2.787	13.252	5.03064	120.32	13.655	12.42202
32.091	14.907	2.40444	-186.673	11.805	3.52052
38.123	12.627	11.96021	233.717	13.292	18.19463
186.379	12.068	12.16369	139.501	13.788	4.52825
191.016	14.75	17.05436	344.793	15.212	5.9463
-261.951	12.471	4.52691	104.311	15.189	16.27125
253.346	14.096	19.42972	26.829	12.957	7.74129
-262.422	13.595	13.88235	-277.401	13.66	14.2942
-162.817	12.06	5.94962	-181.307	13.648	13.89849
-109.099	15.073	13.43094	-158.351	13.671	10.24758
-1.544	12.558	19.72978	171.943	14.863	15.47094
160.288	12.442	2.47744	-107.092	13.662	15.21966
-227.507	12.777	5.59689	144.93	12.962	16.85463
-274.372	14.359	11.83419	-177.983	13.165	11.91511
-80.076	14.315	7.41047	302.642	14.801	10.05055
79.653	12.211	2.28709	-196.764	13.073	11.67636
152.643	11.735	14.64913	57.871	15.188	12.00413
-234.279	11.647	16.31219	28.133	15.143	19.89793
-341.573	15.129	12.66118	10.416	13.651	9.6328
-253.189	11.93	9.74437	-169.398	14.517	9.57132
10.751	14.699	14.82212	-319.734	13.652	10.13272
-311.484	14.166	5.35857	177.419	15.412	14.0221
-44.742	14.693	2.95201	-39.74	14.548	8.09823
-6.901	14.099	17.52951	-211.967	15.155	16.80069
78.162	13.636	16.80176	155.69	14.583	17.1081
-36.694	14.564	2.04459	-258.343	14.823	19.54666
-294.473	11.996	4.80159	38.348	12.005	5.41382
-200.43	15.225	15.0534	-289.499	13.082	14.68669
219.932	14.687	17.01488	202.258	12.269	5.4682
-207.849	12.411	4.70684	-113.224	12.773	19.88907
-324.589	12.173	19.57778	-343.85	13.138	4.45835
-108.662	14.024	12.47864	231.159	11.652	15.26787
-298.63	13.927	18.3428	-335.945	14.602	13.31612
163.851	14.347	9.8578	298.63	11.71	11.43096
-48.577	14.446	4.02471	-94.512	14.845	12.85864
116.024	13.236	4.11714	-107.161	12.525	2.63582
-310.974	14.602	16.17681	319.77	14.385	9.47794
-265.262	13.659	11.32971	-254.14	12.033	15.06865
-61.417	11.833	13.20447	-140.356	14.184	3.78546
48.515	14.087	14.72298	-80.865	12.013	6.95318
234.234	13.982	11.00165	189.155	12.977	10.01886
-70.315	13.457	14.41699	-209.474	13.462	14.85908
-262.923	11.563	15.85786	97.354	12.255	4.05472
-113.199	11.579	6.92398	-52.749	14.086	7.33851
-156.61	13.693	14.95683	187.805	14.139	14.20966
172.486	12.666	10.79625	-55.104	11.77	10.60397
65.519	14.583	15.68961	-188.913	13.937	15.75322
284.289	11.701	10.93373	293.826	13.789	16.9606
317.077	13.507	14.60042	19.2	14.737	19.1998
-149.696	12.093	5.42672	61.143	13.464	15.14716
-245.214	12.124	5.31167	227.628	14.571	12.73874
-232.705	13.728	9.68185	-243.634	13.732	2.16628
230.112	15.352	2.03925	272.258	13.351	13.62872
-95.585	13.728	13.38642	52.969	13.888	15.08175
-323.016	13.743	12.34051	-179.251	13.031	8.35907
-72.246	14.512	13.84624	-202.477	13.02	3.95652
13.975	15.042	3.94196	285.551	11.706	18.31354
192.884	12.897	17.35056	347.641	12.325	8.17941
265.694	12.276	19.17541	-4.206	13.103	15.57454
-174.8	14.756	7.13967	327.754	12.393	2.71831
-131.078	13.547	12.20207	121.43	15.067	4.70307
60.529	13.769	8.42135	140.942	14.348	6.87865
-270.699	12.216	5.57367	259.876	12.31	8.14216
-44.208	12.556	18.40928	216.762	15.403	7.30957
119.966	12.99	12.64712	-196.477	13.736	13.66248
-37.467	12.789	16.67701	347.466	12.21	16.51193
-339.937	14.062	4.11323	252.04	12.76	17.0244
189.867	11.643	19.00409	-159.895	11.834	19.94459
124.158	14.076	16.71644	-227.926	14.922	17.65731
15.087	13.777	12.17349	5.712	14.342	19.01129
199.636	13.992	12.21275	119.66	11.768	12.76464
77.074	15.471	14.52157	-124.462	14.69	5.55952
-60.053	14.213	2.17626	-31.618	12.096	15.90278
-87.15	14.762	17.13178	-234.602	14.932	4.03933
59.639	13.261	8.97023	309.654	14.398	8.68359
-97.28	11.965	18.70259	238.14	11.885	5.68113
-251.974	15.369	7.10317	-210.172	14.282	9.69265
102.167	13.652	6.75761	-110.735	13.578	13.04881
222.744	14.731	4.46739	-50.454	14.503	18.74533
143.664	14.171	12.42409	-221.943	12.883	17.21467
-301.828	14.106	5.68302	55.934	13.527	18.73695
-295.451	15.412	3.80798	338.618	13.9	14.11439
-109.979	14.876	2.82038	66.776	12.618	5.92211
-76.331	11.807	17.56848	-247.489	13.495	13.8999
260.853	12.7	14.33945	-345.555	14.236	3.69479
-40.99	13.441	17.53493	-215.514	11.588	6.46898
347.093	15.177	6.00362	176.312	14.523	6.42006
-88.7	12.059	4.83566	30.154	12.692	16.25591
-345.243	13.535	3.18496	71.241	14.902	19.57884
193.653	15.217	8.36154	-103.93	12.662	14.58325
78.952	12.564	19.01752	290.127	13.549	10.03187
109.316	11.727	4.50808	339.899	15.457	14.68581
-278.463	13.069	7.44966	-38.769	14.254	8.56658
-339.878	12.362	5.85891	188.972	12.889	15.04826
349.49	13.64	6.66574	-221.02	14.742	4.09483
-234.824	12.134	10.80527	321.4	13.791	14.28828
36.988	14.013	4.14985	-81.578	11.815	19.4866
135.126	14.088	7.48041	-94.657	12.472	6.43558
255.232	12.584	4.69148	217.104	14.207	12.24397
193.752	12.966	18.85706	323.391	11.543	18.60057
-110.937	15.285	5.51458	-99.462	12.759	7.57325
211.288	13.255	8.3583	-231.735	12.027	2.6501
43.533	12.125	6.12349	342.434	12.643	2.64326
10.667	12.191	9.13382	-252.917	13.116	19.07948
6.319	11.608	4.65328	214.738	13.03	7.57126
-319.994	15.425	9.1798	-298.926	14.988	13.88221
11.026	13.658	7.36622	43.108	13.42	7.67622
38.485	13.48	2.37223	33.475	13.747	15.71954
-65.951	15.122	9.89916	-319.993	15.301	9.29747
119.281	12.389	13.06633	-157.985	12.417	19.22194
27.829	12.855	6.99714	187.546	12.653	4.98688
-285.028	13.453	4.13265	324.5	14.963	15.81752
-326.393	14.787	6.58994	-181.713	11.755	2.79447
85.558	13.296	19.33473	84.71	15.073	15.69703
-243.99	13.841	2.38838	247.279	13.082	8.3262
-151.873	13.225	16.01584	235.007	13.27	16.94196
41.04	13.2	7.95991	-345.093	13.255	8.26813
-296.68	13.533	18.20117	328.746	13.091	8.78136
321.055	13.871	15.09006	-239.689	15.377	4.62719
267.7	13.0	17.29687	306.251	11.791	3.69589
-215.503	14.353	7.84578	-204.52	15.194	13.16317
310.142	15.379	13.66365	-103.961	14.284	17.85572
172.678	13.881	7.12137	108.719	13.504	10.66569
271.907	14.381	14.27156	-238.698	13.538	5.83694
232.791	12.318	4.80962	-184.948	12.952	2.48974
-236.731	12.267	14.38777	-30.383	12.93	12.68527
156.87	11.972	5.80092	221.734	14.407	13.02114
53.661	13.614	18.12987	-253.681	11.601	2.69459
-208.957	15.397	9.8592	-331.317	14.918	14.11795
-34.885	13.329	2.64241	140.027	11.735	18.81416
-252.166	11.78	8.1108	-43.653	13.066	17.68257
-161.647	12.0	14.48529	260.867	15.333	11.40789
173.699	12.046	8.59404	-146.219	13.805	10.46884
-212.085	15.383	18.01055	-61.422	14.916	2.80139
340.38	12.3	5.1616	67.575	13.628	7.53015
239.032	14.961	12.01133	-140.179	12.109	4.38395
103.772	13.488	16.14512	112.948	13.327	11.20057
147.0	11.986	8.8668	305.508	14.654	19.16379
23.43	15.406	13.89901	157.835	14.531	18.36134
-224.783	13.078	17.54125	343.583	11.606	18.57479
-316.983	13.095	12.37534	86.131	12.584	7.22687
-139.895	13.028	15.31433	-20.076	12.22	19.51001
-223.195	15.329	17.26967	42.828	13.775	7.38197
-126.529	14.33	15.13075	29.625	13.305	2.86476
234.177	13.935	11.63266	-104.876	12.183	6.83225
293.381	15.107	11.3627	-194.031	13.596	5.28144
11.167	14.383	2.91308	-143.993	12.973	7.97267
-97.984	12.686	14.49828	-246.952	14.833	7.97239
-196.043	12.599	14.50065	128.29	13.425	15.00329
42.283	12.329	19.80362	-276.736	12.579	16.76185
-143.901	12.407	5.63943	189.677	14.879	16.53991
90.658	15.169	14.26263	-182.496	12.242	6.01518
-305.808	13.899	18.0872	-256.961	12.459	10.23112
156.551	11.543	19.24339	213.673	12.438	10.45421
282.904	13.561	9.67141	-144.727	14.434	4.84647
-3.421	12.948	12.42054	-153.722	11.799	12.63066
-310.899	13.384	13.35136	-304.943	15.06	2.33789
319.952	14.025	3.04292	242.776	12.823	2.6601
137.558	13.132	8.49004	-320.859	12.388	3.18626
139.014	15.324	11.35651	-260.863	15.399	10.08843
-126.974	14.871	9.94808	-346.149	14.204	11.39224
174.144	12.363	14.15551	268.074	11.844	11.82128
181.524	11.628	4.57424	-25.092	15.45	9.66941
294.226	15.406	6.43108	-63.699	13.907	12.29527
-122.261	14.15	10.45857	190.2	14.427	4.60968
272.963	13.968	10.63856	-47.763	14.909	5.90524
316.14	14.324	2.29358	189.497	14.554	8.0299
204.458	11.635	4.69468	165.008	11.556	16.23823
-68.492	12.418	12.28116	-77.463	14.906	4.95305
48.784	12.874	6.2284	327.519	11.985	5.04127
20.224	15.125	3.90667	98.491	11.752	8.44365
153.074	15.264	18.22024	129.947	13.473	6.46642
-260.681	13.372	10.35325	-149.84	13.724	18.76031
285.619	12.92	6.96163	-273.638	12.761	4.83515
13.036	14.461	19.04321	-77.622	13.679	2.07187
321.475	13.868	6.45874	-321.88	15.382	19.27149
12.974	13.108	7.2087	90.076	14.04	18.29473
1.785	12.448	17.23497	-25.689	14.135	5.00643
-47.874	13.434	10.40895	37.167	11.653	12.36675
23.202	13.988	13.58468	-169.746	12.845	13.92691
-34.616	11.698	6.4862	-51.187	13.401	18.57437
56.551	13.634	16.36976	257.401	11.541	13.47653
43.049	12.207	5.91111	339.285	13.649	5.06631
113.197	12.715	2.19365	67.001	12.092	18.36597
-191.248	12.979	6.48339	199.428	12.234	12.14223
198.794	11.529	6.16606	-264.433	13.705	6.23721
307.138	13.731	9.63402	-284.827	12.533	15.18831
39.604	15.491	6.22441	-269.93	15.129	13.23634
-269.988	13.756	8.17541	5.493	15.036	10.54455
270.502	14.448	13.14445	308.736	13.068	6.92198
21.815	15.482	2.12425	95.925	15.169	14.79621
-7.157	11.89	18.73744	43.215	13.454	12.97089
38.953	14.909	6.95257	-159.727	12.447	14.60966
-228.388	15.287	9.88515	96.562	13.957	6.31788
-301.957	11.56	8.07741	-44.107	12.681	12.82801
255.562	15.477	13.32415	-25.968	13.899	13.00972
47.303	13.873	12.78304	-302.754	14.961	14.54313
137.818	12.729	18.18842	-315.244	12.463	4.50572
142.019	12.595	17.08241	82.809	12.47	10.58887
268.872	13.625	12.70307	-201.91	11.922	2.29279
-256.136	14.531	2.1522	-84.223	12.026	16.03547
-209.953	15.0	10.84274	50.988	13.22	19.26151
260.506	14.861	19.18486	-177.485	11.983	4.00755
101.63	14.317	5.89136	322.155	14.506	3.6896
-332.261	15.476	18.77156	290.812	12.946	9.46453
-319.585	14.441	19.4821	237.403	13.563	10.53832
173.223	13.98	8.03965	-133.999	14.432	15.91927
-160.578	13.932	16.70138	196.109	13.196	4.47928
272.833	13.522	14.29041	-274.248	14.161	13.8054
191.041	15.131	3.01136	-1.027	14.873	5.92675
-189.386	14.384	9.25993	-167.828	11.895	2.64592
310.928	14.861	2.56107	31.949	11.596	10.47046
82.731	13.382	11.55624	-73.458	14.633	18.74662
-248.543	12.873	7.01969	245.777	12.62	2.54015
294.015	13.117	8.96524	339.789	12.611	17.98478
-321.303	12.686	6.42183	-271.724	14.901	16.03652
227.665	12.329	3.08221	312.429	13.297	2.45481
148.821	12.418	14.12772	-170.575	13.98	2.94627
-5.739	13.624	2.53464	-120.697	13.278	7.31936
303.142	13.125	2.98459	-32.315	12.936	15.53992
-320.946	15.284	9.94179	246.282	12.418	10.11585
225.142	14.769	18.86052	260.035	12.222	19.60389
299.141	12.414	10.86714	-217.063	12.483	16.06598
50.023	14.407	3.9087	-182.078	14.098	9.40241
-257.076	12.684	11.19372	329.715	12.507	17.85311
271.409	14.457	15.50474	-212.77	13.298	12.08497
-141.084	12.343	17.49997	258.876	13.172	16.95496
182.32	14.519	6.02763	-204.108	12.419	13.59953
130.854	12.921	8.88276	-109.092	15.417	12.96215
-71.904	13.702	12.20793	224.192	12.63	4.44425
131.587	12.671	4.80552	175.452	14.272	11.36747
188.554	15.09	16.60153	-238.434	13.342	19.34334
255.887	11.529	16.69841	-139.422	13.944	9.2669
-244.968	14.211	12.55462	247.613	14.743	11.31208
-182.925	13.204	9.73167	-130.195	12.643	14.086
-265.838	15.433	16.31406	-170.603	14.395	11.63564
75.398	12.49	7.33926	289.478	14.789	6.21494
151.531	12.481	15.5439	-284.31	13.799	2.17058
285.382	15.059	4.59995	12.734	12.32	11.40463
44.64	13.961	8.54716	-285.47	15.467	2.59045
263.137	11.749	6.61452	-322.823	15.285	12.61085
68.329	12.247	11.71553	-267.546	13.481	5.08052
131.826	12.596	4.55611	-192.465	11.707	7.0428
-169.569	11.551	17.60761	-259.563	12.97	8.47498
346.668	14.084	19.14087	256.89	12.171	15.72968
148.1	14.029	8.64985	217.861	13.445	13.55024
-307.976	14.415	5.19471	-230.422	12.374	17.83331
210.582	11.514	17.05237	95.144	14.061	16.39554
184.627	14.406	11.30088	98.825	13.403	10.46211
166.563	11.609	10.23296	-126.179	14.057	11.93492
203.757	12.645	13.01975	83.544	13.557	17.40375
-80.851	12.429	9.46962	259.072	13.231	11.23911
345.994	14.298	12.77155	221.257	11.689	2.89253
174.358	14.53	7.43586	-77.344	12.863	2.92374
82.252	15.085	2.58818	-194.331	13.727	4.81987
281.938	15.399	10.75798	10.038	14.616	18.58351
-7.082	14.26	4.19707	54.708	14.664	11.77202
-13.823	15.38	15.73786	111.247	14.116	5.72055
-252.601	13.087	12.06264	-332.455	13.567	16.7478
99.07	12.612	13.07787	-4.476	14.731	8.9537
184.923	11.834	19.20061	-58.615	11.85	19.78799
-59.958	15.036	15.32019	160.13	12.919	17.10057
87.242	13.442	8.25136	-246.885	13.499	19.05775
80.44	13.625	17.93387	44.894	11.717	17.20439
-139.205	13.043	8.98457	224.743	11.868	18.77696
44.26	12.448	7.04637	-282.927	13.508	4.52696
210.761	12.429	8.1627	85.593	13.978	17.36812
312.812	15.14	10.73176	96.774	12.333	16.66083
-124.875	11.804	15.21609	-110.284	14.639	2.9858
126.722	15.332	16.58058	-335.485	12.567	12.64741
-89.411	15.025	2.14592	264.938	13.29	19.71533
208.188	11.972	9.59083	-265.676	12.647	13.34936
212.371	13.477	3.44627	274.601	15.467	14.20356
-127.365	15.039	16.39295	207.305	15.379	14.89031
-82.471	14.847	13.09344	249.893	14.886	17.01465
3.326	12.968	16.85026	-156.17	14.564	9.293
64.951	15.29	3.42548	-114.682	13.035	8.37185
264.759	12.862	6.40072	310.459	14.352	3.21252
-239.674	14.467	16.35043	168.841	12.049	6.26339
289.498	13.892	15.17024	23.886	12.166	8.83711
-254.226	12.009	9.45103	323.177	12.783	12.98076
244.781	12.545	9.53975	-109.688	14.639	13.51094
-112.004	13.577	13.00874	-29.626	13.043	10.70228
56.873	12.346	10.82157	101.276	14.723	17.38726
-304.546	15.31	16.27298	46.523	14.182	14.63559
336.422	14.486	15.92188	-162.052	12.527	19.9742
47.947	12.831	7.93905	-245.785	12.348	9.2513
134.823	11.995	17.74978	139.121	15.068	11.32228
-204.386	14.53	7.13098	-19.867	15.336	19.4658
-223.445	14.483	10.12108	-253.492	11.788	13.8734
-118.184	15.321	14.28368	-18.023	14.624	5.09479
84.657	13.791	5.66128	317.008	14.124	3.10467
200.994	15.099	18.58944	123.199	14.563	6.70011
121.13	11.528	15.11768	346.879	14.117	9.16633
92.01	13.888	4.75767	153.17	15.292	5.93405
49.31	12.292	16.29796	-167.886	11.66	4.98192
247.746	13.378	5.86312	-178.601	13.611	8.36213
125.157	14.389	19.78323	-193.939	14.824	16.49377
-140.235	12.645	17.30172	132.236	13.607	15.19856
-168.839	15.218	13.61282	-332.936	12.832	13.80769
62.58	14.885	8.40165	-318.459	11.912	5.25878
-100.921	14.246	2.64646	152.871	11.977	3.62944
-16.441	12.832	3.69294	52.224	13.668	10.77463
132.698	14.856	13.02379	-22.883	13.416	12.61978
107.904	12.063	14.95499	173.582	14.259	2.40904
192.727	14.66	7.68791	45.013	11.723	18.95835
-84.981	11.703	11.25611	-212.432	13.962	13.36307
322.385	11.565	2.66118	62.881	12.808	5.31972
-73.564	13.401	3.73498	-329.516	11.605	9.51494
-263.954	14.137	12.45719	-33.084	13.307	9.05452
299.71	15.298	8.84278	265.726	13.798	10.83055
254.126	14.848	9.81091	-133.581	12.662	8.75133
-168.656	13.362	16.20836	-138.145	12.97	2.61092
-131.525	11.513	19.4378	-321.25	13.563	14.95448
160.562	14.73	13.43421	-328.272	12.627	11.28393
-234.321	14.777	10.33457	167.769	13.299	9.68462
-68.863	12.543	15.38031	217.405	14.437	2.20523
168.367	14.06	10.76794	25.96	11.98	4.70151
-93.761	13.352	3.14949	220.903	14.24	7.07748
219.407	13.915	10.41851	-243.541	13.659	18.39725
-349.461	14.475	4.33594	336.185	11.656	6.77468
92.3	13.319	6.72188	-118.163	13.137	12.68206
41.65	12.611	6.26153	99.545	14.124	18.88103
-65.38	14.676	14.24958	-28.897	15.099	3.00077
-76.822	13.508	6.68797	141.34	11.746	4.17534
115.198	15.179	12.12427	191.058	13.099	9.67807
233.062	15.365	5.53444	92.357	14.139	15.05006
339.413	13.366	8.62792	11.216	13.948	16.46617
333.166	15.048	12.82832	274.495	13.068	13.60395
34.173	14.554	16.49922	339.453	12.477	14.69009
348.906	15.283	18.62153	-130.577	14.354	16.07853
-29.441	14.967	9.34964	-24.952	13.045	8.35377
-210.642	11.772	2.18811	-349.061	12.608	19.79282
327.977	13.806	14.16821	-283.518	12.038	14.93128
-23.673	13.823	4.9025	181.367	12.434	15.94788
270.849	12.582	19.99025	208.349	12.673	18.15193
290.611	12.662	17.78045	113.668	14.818	8.19701
-54.845	11.708	18.56973	-220.71	12.313	7.78075
-243.336	14.483	8.85384	340.719	12.666	7.67275
-190.806	13.661	11.7463	196.528	12.256	19.4711
225.688	14.677	5.34788	-24.246	13.272	12.0609
-45.112	12.793	14.46004	177.133	12.084	4.52969
-177.236	11.626	8.15144	-200.469	14.603	11.71622
242.124	14.224	18.0202	-16.518	11.928	12.94214
-111.65	12.708	12.99962	312.885	14.326	18.01817
-306.601	15.419	8.17021	2.747	11.755	15.37963
54.048	11.87	18.74209	-279.017	11.51	14.17363
-243.463	13.934	14.3921	96.484	13.174	7.60388
-143.547	12.064	5.31252	264.173	12.055	15.6616
-322.652	12.606	16.28639	-179.114	15.399	10.05482
101.173	12.752	6.31407	173.936	13.236	14.80304
-348.758	13.578	13.5884	129.85	13.785	17.84364
1.925	12.423	2.44573	327.985	11.708	13.06481
-129.131	14.473	19.32922	257.821	13.48	8.58938
230.981	14.117	14.89065	-29.684	13.16	4.92474
-225.628	13.84	18.32383	98.2	12.626	10.51756
-229.855	11.927	9.56714	-9.921	13.704	6.5128
190.22	13.249	3.09163	-253.107	12.505	14.92768
288.383	14.255	10.02028	14.829	13.432	14.2273
312.862	14.767	6.25548	-68.564	13.999	13.57216
-286.109	14.601	10.80197	337.105	14.744	7.23377
-304.144	14.173	10.3793	105.957	13.362	10.24239
115.708	11.73	2.67409	148.835	13.054	12.11837
-36.791	14.325	13.07402	-123.782	12.452	14.31659
-344.256	12.175	15.29719	179.757	13.987	11.67091
70.252	14.41	19.79153	62.658	11.649	13.33238
-236.265	14.019	11.6308	217.739	15.097	4.97184
-216.984	14.959	13.17948	-24.199	13.974	10.7441
-258.179	13.485	16.58292	159.777	15.091	14.56728
112.555	14.278	11.81101	-100.055	13.635	2.0665
-266.902	13.026	7.09767	64.784	13.951	7.96927
93.764	13.422	7.97327	-84.971	14.918	12.12821
199.354	13.115	9.97467	119.118	13.142	19.77634
263.28	13.973	18.3222	21.388	11.916	12.79521
148.816	13.47	18.63425	-49.483	12.639	12.01898
-220.376	14.405	11.44106	269.705	12.922	4.23455
100.796	11.549	5.43871	-309.682	13.074	19.16997
-282.312	13.952	9.02413	-83.224	13.758	4.17908
256.028	13.448	16.02272	-344.007	14.252	3.69329
-260.926	11.502	18.54427	92.92	11.896	3.4295
-333.589	14.569	14.12375	-45.46	13.669	14.45352
-348.706	13.135	8.49626	-267.391	12.617	15.70632
-55.007	13.195	10.48407	349.081	13.69	15.68992
-119.889	15.448	5.11333	151.062	13.483	14.75077
-0.701	11.963	3.31324	-347.574	11.659	14.66129
-294.31	13.107	8.28826	-298.312	13.62	12.93789
-250.315	15.409	6.28321	249.479	14.106	4.11836
-62.638	12.393	4.46444	138.094	13.545	19.05578
-39.936	12.824	16.96955	-20.576	15.281	10.93247
-147.705	12.303	12.46245	137.861	14.002	18.32644
-44.451	14.295	8.92512	-322.48	11.728	5.68996
-219.878	13.204	5.50847	258.543	13.935	13.43721
209.461	12.764	19.32297	-287.919	14.582	11.11778
-120.107	12.586	4.03144	269.747	11.954	13.03519
289.262	12.385	19.59986	215.631	14.725	18.83045
-140.157	13.421	19.63557	86.293	13.174	3.74669
-52.763	12.096	11.52682	39.15	15.455	17.26991
183.194	15.491	4.44713	32.313	12.238	16.81619
85.671	13.915	4.29856	-310.05	13.882	13.33914
293.19	12.88	17.41657	-341.406	14.289	12.1385
196.909	12.943	11.05709	205.917	11.553	14.53228
-247.21	12.567	2.88506	-294.991	11.829	4.14639
245.944	13.794	17.19234	41.654	15.264	2.10461
323.092	12.751	17.16181	-109.847	11.64	15.37098
-267.594	13.612	5.65251	-189.603	13.071	18.02176
-168.172	13.497	8.26568	314.615	12.277	8.12569
-329.998	12.477	12.73879	3.797	15.494	13.07978
-18.946	11.894	15.97598	-75.365	14.182	2.1334
-284.27	13.302	5.97915	252.85	12.881	5.51394
-232.075	12.698	18.77384	-345.892	11.892	4.08899
73.93	13.925	13.33678	305.552	14.305	5.55389
-214.817	13.487	5.57935	310.722	13.339	15.42007
235.501	15.081	5.20266	-185.143	13.989	18.65123
257.262	14.014	18.75946	77.611	14.37	17.38864
-313.624	12.44	10.91383	-116.434	14.382	10.80816
-201.312	12.446	18.28682	-260.776	14.425	15.15451
99.904	12.101	12.25941	328.357	12.266	12.18264
-102.994	12.133	17.04155	321.445	13.328	9.80937
179.47	11.927	7.23673	-271.507	14.141	11.76831
-217.945	12.797	4.5339	108.293	12.814	5.23332
325.17	13.265	15.95783	80.353	11.829	13.34336
255.479	12.84	17.44978	-63.276	14.982	13.29162
-316.639	13.795	4.62201	-187.686	15.372	17.46416
99.531	14.308	19.31802	314.562	13.208	10.448
-254.299	14.189	15.97895	-63.361	12.99	11.59169
341.362	11.973	7.44191	-320.068	11.583	5.3126
107.456	12.79	7.94763	279.989	14.682	12.39566
-166.215	15.356	12.25047	-319.546	14.645	16.87273
